model_id,strategy,n_samples,score_definition,confidence_threshold,total_evaluated_fields,accepted_fields,coverage,accepted_correct,precision,precision_ci_low,precision_ci_high,review_fields,denominator_status,evidence_status,source_artifact,source_sha256,notes
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.77500000000000002,3682,3079,0.83623030961434008,2311,0.75056836635271196,0.73497927829682985,0.76553299929212448,603,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.77500000000000013,3682,3068,0.83324280282455188,2310,0.75293350717079532,0.73736167392061913,0.76787273378082066,614,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.77727272727272723,3682,3065,0.83242802824551876,2310,0.75367047308319735,0.73810524833286484,0.76860062776591576,617,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.77727272727272734,3682,3064,0.83215643671917439,2309,0.75359007832898173,0.73802069273231019,0.76852438818506275,618,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.77777777777777779,3682,3063,0.83188484519283001,2309,0.75383610839046689,0.73826894364940798,0.76876737396902894,619,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.77857142857142847,3682,3062,0.83161325366648564,2309,0.75408229915088176,0.73851736528256728,0.76901050949492711,620,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.77857142857142869,3682,3061,0.83134166214014127,2308,0.75400196014374388,0.73843285951782778,0.76893433088762342,621,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.77916666666666679,3682,3060,0.8310700706137969,2307,0.75392156862745097,0.73834829916330613,0.76885810197931415,622,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.77999999999999992,3682,3059,0.83079847908745252,2307,0.75416802876757105,0.73859699638608034,0.76910149891858082,623,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.78000000000000003,3682,3057,0.83025529603476367,2306,0.75433431468760226,0.73876135470334936,0.76926887845976366,625,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.78076923076923077,3682,3055,0.82971211298207492,2304,0.75417348608837975,0.73859217031373015,0.7691163921950126,627,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.78125,3682,3054,0.82944052145573055,2303,0.75409299279633268,0.73850749598994947,0.76904007339860669,628,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.78181818181818175,3682,3052,0.82889733840304181,2302,0.75425950196592395,0.73867206968057753,0.76920768158078057,630,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.78181818181818197,3682,3051,0.82862574687669743,2302,0.75450671910848899,0.73892154460935044,0.76945180992785278,631,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.78333333333333321,3682,3048,0.82781097229766432,2301,0.75492125984251968,0.73933643851585418,0.76986432468516197,634,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.78333333333333333,3682,3046,0.82726778924497557,2300,0.75508864084044647,0.73950190899855861,0.77003277369963552,636,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.78437500000000004,3682,3039,0.82536664856056496,2298,0.75616979269496543,0.74058621838291105,0.77110655992024835,643,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.7846153846153846,3682,3038,0.82509505703422048,2298,0.75641869651086246,0.74083746485624169,0.77135227977431142,644,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.78500000000000003,3682,3037,0.82482346550787611,2298,0.75666776424102733,0.74108888567723641,0.77159815214176741,645,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.7857142857142857,3682,3036,0.82455187398153174,2298,0.75691699604743079,0.74134048103698591,0.77184417715410336,646,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.78666666666666663,3682,3031,0.82319391634980987,2297,0.75783569778950843,0.74226451582000486,0.77275415029752104,651,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.78749999999999976,3682,3030,0.8229223248234655,2297,0.75808580858085806,0.74251704100661498,0.77300099816210055,652,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.78749999999999998,3682,3029,0.82265073329712113,2297,0.75833608451634205,0.74276974197866774,0.7732479995515944,653,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.78888888888888897,3682,3027,0.82210755024443238,2296,0.75850677238189623,0.74293863128543391,0.77341962145172638,655,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.78999999999999992,3682,3023,0.82102118413905489,2295,0.75917962289116769,0.74361460537755653,0.77408677453235397,659,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.79000000000000004,3682,3022,0.82074959261271052,2294,0.75909993381866314,0.7435306719882816,0.7740113146993951,660,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.79090909090909089,3682,3020,0.82020640956002178,2292,0.75894039735099339,0.74336264037988453,0.77386024359034977,662,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.79166666666666641,3682,3019,0.8199348180336774,2292,0.75919178535939058,0.74361649754434667,0.77410830586315871,663,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.79166666666666663,3682,3018,0.81966322650733292,2292,0.75944333996023861,0.74387053213331511,0.77435652290588219,664,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.79230769230769205,3682,3013,0.81830526887561106,2292,0.76070361765682049,0.74514337332373282,0.77559993435214203,669,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.79285714285714282,3682,3012,0.81803367734926669,2292,0.76095617529880477,0.7453984765911118,0.77584908282625564,670,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.79285714285714293,3682,3004,0.81586094513851171,2289,0.76198402130492682,0.74642638373634018,0.77687247411540639,678,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.79333333333333322,3682,3003,0.81558935361216733,2289,0.76223776223776218,0.74668273138094432,0.77712273743739724,679,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.79374999999999984,3682,3002,0.81531776208582296,2289,0.76249167221852099,0.74693925931748151,0.77737315755174508,680,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.79374999999999996,3682,3000,0.81477457903313422,2288,0.76266666666666671,0.7471125951127453,0.77754891635688361,682,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.79375000000000007,3682,2999,0.81450298750678973,2288,0.76292097365788591,0.74736954075374884,0.77779971031265105,683,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.79444444444444429,3682,2996,0.81368821292775662,2287,0.763351134846462,0.74780071752305644,0.7782270814994785,686,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.7944444444444444,3682,2995,0.81341662140141224,2287,0.76360601001669448,0.74805826358176331,0.77847840789034173,687,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.79500000000000004,3682,2993,0.8128734383487235,2286,0.7637821583695289,0.74823279247853447,0.77865527340579221,689,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.79500000000000015,3682,2992,0.81260184682237913,2285,0.7637032085561497,0.74814953863904399,0.77858060435763377,690,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.7954545454545453,3682,2991,0.81233025529603475,2285,0.76395854229354732,0.74840756241039619,0.7788323672190598,691,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.79545454545454541,3682,2990,0.81205866376969038,2285,0.76421404682274252,0.7486657684859217,0.77908428833317878,692,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.79999999999999993,3682,2989,0.81178707224334601,2285,0.76446972231515553,0.74892415707001314,0.77933636783696958,693,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.80000000000000004,3682,2977,0.80852797392721343,2281,0.76620759153510243,0.75066682928643136,0.78106222168666917,705,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.80000000000000016,3682,2963,0.80472569255839221,2272,0.76679041511981105,0.75122463607463685,0.78166531505488557,719,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.8035714285714286,3682,2962,0.80445410103204784,2271,0.76671168129642131,0.75114153615759527,0.78159091833720928,720,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.80499999999999994,3682,2961,0.80418250950570347,2271,0.76697061803444777,0.75140332496855755,0.78184609897496204,721,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
models/gemini-2.0-flash,Grid Warp,20,raw_consensus_character_agreement,0.80555555555555547,3682,2960,0.8039109179793591,2271,0.76722972972972969,0.75166530082648697,0.78210144141669424,722,historical_v7_3682_rows_noncanonical_target_3684,recomputed_historical_noncanonical,chat2rec_analysis/analysis - v7/outputs/consensus_reliability_analysis/consensus_gw_data.csv,eaee8bb37329e5e5c32177bbe5287ce0a884148d5819e60bc2c38d44deb0d623,"Correct means source CER equals zero. Raw agreement is not a calibrated probability; v7 has 3,682 rows; the paper/v9/v10 3,684-row rule is a separate lineage."
